97450;AZIENDA;RED DI DONATELLI NICOLA;VILLAFRANCA DI VERONA;VR;ITALIA;VIA MESSEDAGLIA;37069;0457901340;;;8;16-05-2019;ELETTRONICA;95.22.01;Riparazione di elettrodomestici e di articoli per la casa
13416;AZIENDA;INFOLAB DATA SRL;SAN BONIFACIO;VR;ITALIA;VIA VILLABELLA 18;37047;0455117307;info@infolabdata.it;ww.infolabdata.it;5;27-03-2019;INFORMATICA;95.11;Riparazione di computer e periferiche
140889;AZIENDA;AUTOSCUOLA ARENA DI MARTORANA BENEDETTO E C. SAS;VERONA;VR;ITALIA;VIA PO 25;37100;;autoscuolaarena@hotmail.com;;;23-05-2019;LOGISTICA;85.53;Attivit� delle scuole guida
112940;AZIENDA;AUTOTRASPORTI TEZZA CLEMENTE SRL;GREZZANA;VR;ITALIA;VIA NICOLO'MARCOZENI 12;37023;045907434;info@tezzaautotrasporti.it;www.tezzaautotrasporti.it;18;10-05-2019;;49.41;Trasporto di merci su strada
57192;AZIENDA;COOP. SERVICE SOCIETA' COOPERATIVA;REZZATO;BS;ITALIA;VIA NAPOLEONICA,7;25086;0302594360;info@coopservice.info;www.coopservice.info;15;12-12-2018;;52.24.40;Movimento merci relativo ad altri trasporti terrestri
113373;AZIENDA;KUEHNE + NAGEL SRL;CALVIGNASCO;MI;ITALIA;VIA DEL COMMERCIO 2;20080;0458588526;info.verona@kuehne-nagel.com;;;27-05-2019;LOGISTICA;;
1449;AZIENDA;Q-TEK SRL;VERONA;VR;ITALIA;STADA DELLE TRINCEE 13;37135;0454732083;info@q-tek.it;http://www.q-tek.it/it/;;13-05-2019;;;
2308;AZIENDA;COMITEL SRL;VERONA;VR;ITALIA;VIA LUSSEMBURGO 13;37135;045500577;ufficio.tecnico@comitel.com;http://www.comitel.com/;;18-05-2019;TELECOMUNICAZIONI;;
64252;AZIENDA;RFI RETE FERROVIARIA ITALIANA;ROMA;RM;ITALIA;PIAZZA DELLA CROCE ROSSA 1;00100;;;;;;;;
98130;AZIENDA;TECNAUTO DI FASOLI FLAMINIO;VERONA;VR;ITALIA;VIA G.CABOTO 1A;37138;0458103628;;;1;;;45.20.10;Riparazioni meccaniche di autoveicoli
1698;AZIENDA;MODENINI SRL;VIGASIO;VR;ITALIA;VIA DELL'INDUSTRIA, 6;37068;0457363899;info@modenini.it;www.modenini.it;8;20-05-2019;ELETTRONICA;45.20.10;Riparazioni meccaniche di autoveicoli
97892;AZIENDA;REWAL S.N.C. DI MILANI E REGGIANI;ARBIZZANO;VR;ITALIA;VIA L. DA VINCI, 5/C;37020;0457514944;inforewal@rewal.it;http://www.rewal.it/;;24-05-2019;ELETTRONICA;43.21.01;Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione
1740;AZIENDA;STM PRODUCTS S.R.L.;VERONA;VR;ITALIA;VIA MORGAGNI 14;37135;045585700;info@stm-products.com ;http://www.stm-products.com/it/;;16-05-2019;;;
136680;AZIENDA;VERONA REV SRL;VERONA;VR;ITALIA;VIA E.TORRICELLI 10/B;37135;045 506688;info@veronarevsrl.it;;1;02-05-2019;;71.20.21;Controllo di qualit� e certificazione di prodotti, processi e sistemi
138661;AZIENDA;ELETTROMECCANICA GARDESANA SRL;CASTELNUOVO DEL GARDA;VR;ITALIA;VIA STAZIONE 128/B;37014;045 7550666;info@elettromeccanicagardesana.it;www.elettromeccanicagardesana.it;5;13-05-2019;;43.29.09;Altri lavori di costruzione e installazione nca
61127;AZIENDA;FORNACE S.R.L.;VERONA;VR;ITALIA;VIA ISONZO ,11;37100;0456800977;info@fornacestudio.com;www.fornacestudio.com;5;16-05-2019;INFORMATICA;74.10.21;Attivit� dei disegnatori grafici di pagine web
34820;AZIENDA;ACLI PROVINCIALI DI VERONA;VERONA;VR;ITALIA;VIA SCRIMINARI 24A;37100;0459275000;martina.tommasi@acliverona.it;www.acliverona.it;4;24-05-2019;INFORMATICA;94.99.10;Attivit� di organizzazioni per la tutela degli interessi e dei diritti dei cittadini
51483;AZIENDA;NEUFRA SPEDIZIONI SRL;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA CA'NOVA ZAMPIERI 4E;37057;0458774111;verona@neufra.it;www.neufraspedition.de;8;27-05-2019;LOGISTICA;52291;SPEDIZIONI
62007;AZIENDA;MOTOR SERVICE SAS DI CARMINE MUTO & C.;SONA;VR;ITALIA;VIA EMILIA 16;37060;0456700685;;;2;22-05-2019;LOGISTICA;42.20.2;
51142;UNIVERSIT�;UNIVERSITA' DEGLI STUDI DI VERONA;VERONA;VR;ITALIA;STRADA DELLE GRAZIE 15;37100;0458027071;segreteria.di@ateneo.univr.it ;www.di.univr.it;40;;INFORMATICA;8542;
22305;AZIENDA;ACCIAIERIE DI VERONA;OSOPPO;UD;ITALIA;ZONA INDUSTRIALE RIVOLI;33010;0458058515;riccardo.olivieri@pittini.it;;350;14-03-2018;ELETTRONICA;24.10.00;Siderurgia - Fabbricazione di ferro, acciaio e ferroleghe
94947;ASSOCIAZIONE;ECONOMICS LIVING LAB;ZEVIO;VR;ITALIA;CORSO CAVOUR 76;37059;3473201905;info@econlivlab.eu;www.econlivlab.eu;;27-05-2019;INFORMATICA;46.72.2;Commercio all'ingrosso di metalli non ferrosi e prodotti semilavorati
1244;AZIENDA;BRUTTI LORENZO S.R.L.;VERONA;VR;ITALIA;VIA DELLA MECCANICA, 26;37139;0458181211;bruttilorenzo@bruttilorenzo.it;;37;;;43.21.01;Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione
11842;AZIENDA;BERTI MACCHINE AGRICOLE SPA;CALDIERO;VR;ITALIA;VIA MUSI, 1/A-3;37042;0456139711;info@bertima.it;http://www.bertima.it/it/index.php;74;07-05-2019;;28.30.90;Fabbricazione di altre macchine per l'agricoltura, la silvicoltura e la zootecnia
113289;AZIENDA;STUDIO DENTISTICO DR LANZAFAME;ZEVIO;VR;ITALIA;VIA PRIMO MAGGIO 205;37059;3474752910;info@drlanzafame.com;;;22-05-2019;INFORMATICA;;
1328;ENTE PUBBLICO;COMUNE DI BADIA CALAVENA;BADIA CALAVENA;VR;ITALIA;P.ZZA MERCATO, 1;37030;045/7810503;protocollo@comune.badiacalavena.vr.it;;10;;;84.11.10;Attivit� degli organi legislativi ed esecutivi, centrali e locali  amministrazione finanziaria  amm
143162;AZIENDA;IRRIPLUS SRL;ALBARO DI RONCO ALL'ADIGE;VR;ITALIA;VIA FRACANZANZA  3/E;37055;;;;5;13-06-2019;;47.52.4;Commercio al dettaglio di macchine, attrezzature e prodotti per l'agricoltura  macchine e attrezzatu
140872;AZIENDA;SINAI SRL;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA GAROFOLI 53;37057;0458753516;info@sinai.it;www.sinai.it;3;27-05-2019;INFORMATICA;33.20.03;Installazione di strumenti ed apparecchi di misurazione, controllo, prova, navigazione e simili (inc
137533;AZIENDA;CONTI SISTEMI VERONA SRL;VERONA;VR;ITALIA;CIRC.A.ORIANI 2;37100;0457080148;info@contisistemi.it;www.conti-sistemi.com;5;09-05-2019;;43.21.01;Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione
43109;AZIENDA;CAMON SPA;ALBAREDO D'ADIGE;VR;ITALIA;VIA LUCIO COSENTINI 1;37041;0456608511;camon@camon.it;www.camon .it;90;28-05-2019;LOGISTICA;46.49.9;Commercio all'ingrosso di vari prodotti di consumo non alimentare nca
141252;AZIENDA;COMPU-NET SRL;VERONA;VR;ITALIA;VIA SCALZI 20;37100;;omar.borgatti@compu-net.it;www.compu-net.it;;28-05-2019;;46.51;Commercio all'ingrosso di computer, apparecchiature informatiche periferiche e di software
2281;AZIENDA;TELEFIN SPA;VERONA;VR;ITALIA;VIA ALBERE, 87/A;37138;0458100404;info@telefin.it;www.telefin.it;56;26-03-2019;;26.30.29;Fabbricazione di altri apparecchi elettrici ed elettronici per telecomunicazioni
141084;AZIENDA;C.O.D. GROUP;VERONA;VR;ITALIA;VIA MAIELLA 8;37100;;info@coudgroup.it;www.codgroup.it;3;27-05-2019;;46.45.00;Commercio all'ingrosso di profumi e cosmetici
75848;AZIENDA;ELECTRO BS DI HACHEL SABER;CASTEL D'AZZANO;VR;ITALIA;VIA GALILEO GALILEI,9;37060;0452214703;info@electro-bs.com;www.electro-bs.com;1;;;;
141113;AZIENDA;TERRANOVA SRL;VERONA;VR;ITALIA;VIALE DEL COMMERCIO 47;37100;;l.cortese@terranovasoftware.eu;www.terranovasoftware.eu;;27-05-2019;INFORMATICA;26.60.02;Fabbricazione di apparecchi elettromedicali (incluse parti staccate e accessori)
1399;AZIENDA;DALLA PIAZZA S.R.L.;SONA;VR;ITALIA;VIA MINCIO ,2;37060;045984722;dalla.piazza@tin.it;;6;11-06-2019;;43.21.01;Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione
40788;AZIENDA;GARDALAND SRL;CASTELNUOVO DEL GARDA;VR;ITALIA;VIA DERNA 4;37014;0456449839;hr@gardaland.it;www.gardaland.it;202;24-01-2019;;93.21.00;Parchi di divertimento e parchi tematici
99125;AZIENDA;ARDUINI E NERBOLDI SRL;VERONA;VR;ITALIA;VIA DELLA MECCANICA 32;37139;0458515450;;;57;20-05-2019;COSTRUZIONE DEL MEZZO;45.20.10;Riparazioni meccaniche di autoveicoli
1792;AZIENDA;PIESSE QUADRO S.R.L.;BOVOLONE;VR;ITALIA;VIA GIORDANI, 9;37051;0456901890;segreteria@piessequadro.com;www.piessequadro.com;;;;;
108491;AZIENDA;CORRADO BENEDETTI SRL;SANT'ANNA D'ALFAEDO;VR;ITALIA;CROCE DELLO SCHIOPPO 1;37020;0457545186;comunicazione@corradobenedetti.it;www.corradobenedetti.it;2;20-05-2019;LOGISTICA;47.29.1;Commercio al dettaglio di latte e di prodotti lattiero-caseari
43998;AZIENDA;TRACONF SRL;SONA;VR;ITALIA;VIA DELL'INDUSTRIA;37060;0456083111;info@trancof.it;www.traconf.it;166;09-04-2018;;52.29.22;Servizi logistici relativi alla distribuzione delle merci
15821;AZIENDA;AMT AZIENDA MOBILITA' E TRASPORTI S.P.A.;VERONA;VR;ITALIA;VIA F. TORBIDO,1;37133;0452320025;info@amt.it;www.amt.it;53;27-05-2019;;52.21.25;
1855;AZIENDA;TERMOSANITARIA PASINATO SRL;VERONA;VR;ITALIA;STRADA DELLE TRINCEE 13/L;37100;045 8550500;info@termopasi.com;www.pasinstogroup.it;58;07-05-2019;;43.22.01;Installazione di impianti idraulici, di riscaldamento e di condizionamento dell'aria (inclusa manute
102325;AZIENDA;ZWOLF SAS DI LAGO KATIA & C.;VERONA;VR;ITALIA;VIA BRUNORO DELLA SCALA  24;37134;0457117379;info@zwolf.it;www.zwolf.it;2;24-05-2019;ELETTRONICA;47.99.1;Commercio al dettaglio di prodotti vari, mediante l'intervento di un dimostratore o di un incaricato
1192;AZIENDA;EB NEURO S.P.A.;FIRENZE;FI;ITALIA;VIA P. FANFANI, 97/A;50127;0456028111;info@ehneuro.com;www.ehneuro.com;58;20-05-2019;ELETTRONICA;23.70.1;Segagione e lavorazione delle pietre e del marmo
1876;AZIENDA;UTECO CONVERTING S.P.A.;COLOGNOLA AI COLLI;VR;ITALIA;VIALE DEL LAVORO,25;37030;045 6174555;personale@uteco.com;http://www.uteco.com/ita/;293;10-05-2018;;;
2314;AZIENDA;BERNER SPA;VERONA;VR;ITALIA;VIA DELL'ELETTRONICA, 15;37100;0458670111;info@berner.it;www.berner.it;360;01-06-2019;;46.74.1;Commercio all'ingrosso di articoli in ferro e in altri metalli (ferramenta)
2318;AZIENDA;CANEVAWORLD RESORT SRL;LAZISE;VR;ITALIA;VIA FOSSALTA, 58;37017;0456969900;germana.amicabile@canevaworld.it;www.canevaworld.it;;;;;
139544;AZIENDA;VM RACING;VERONA;VR;ITALIA;VIA CIRO FERRARI 1;37100;3483681295;info@vmracing.it;www.vmracing.it;;20-05-2019;COSTRUZIONE DEL MEZZO;;
52294;AZIENDA;GRUPPO VOLTA SRL;SOMMACAMPAGNA;VR;ITALIA;VIA BUSSOLENGO,8;37066;045515265;amministrazione@gruppovolta.it;www.gruppovolta.it;6;16-05-2019;INFORMATICA;62.01;Produzione di software non connesso all'edizione
53168;AZIENDA;FERROVIE DELLO STATO ITALIANE;VERONA;VR;ITALIA;PIAZZALE 25 APRILE;37100;0458024675;PA.ZANELLA@TRENITALIA.IT;;;;;;
113648;AZIENDA;VIP SOLAR;VERONA;VR;ITALIA;VIA LEGNAGO 39;37100;0454725445;valentino@vipsolar.it;www.vipsolar.it;;24-06-2019;;;
141290;AZIENDA;AUTOTRASPORTI BOMMARTINI SRL;SOAVE;VR;ITALIA;VIA SERENISSIMA 50;37038;0456108311;bommartini@bommartini.it;www.bommartini.it;135;01-06-2019;;49.41;Trasporto di merci su strada
16423;AZIENDA;TOR MEC AMBROSI S.R.L.;ZEVIO;VR;ITALIA;VIA MAESTRI DEL LAVORO,16;37059;0456050205;tormec@legalmail.it;www.tormec.com;44;15-05-2019;ELETTRONICA;25.62;Lavori di meccanica generale
130378;AZIENDA;OPEN-CO SRL;SANT'AMBROGIO DI VALPOLICELLA;VR;ITALIA;VIA CORTE RONCHI 81C;37015;0457860276;info@openco.it;www.openco.it;20;15-05-2019;INFORMATICA;62.09.09;Altre attivit� dei servizi connessi alle tecnologie dell'informatica nca
2243;AZIENDA;NEOTECNICA S.R.L.;SANT'AMBROGIO DI VALPOLICELLA;VR;ITALIA;VIA DIAZ LOCALITA' DOMEGLIARA 4;37015;0456862581;;http://www.neotecnica.eu/;;20-05-2019;INFORMATICA;62.01;Produzione di software non connesso all'edizione
47779;AZIENDA;VILLAFRUT SRL;OPPEANO;VR;ITALIA;VIA VILLAFONTANA  253;37050;0456998150;info@villafrut.it;www.villafrut.it;67;15-05-2019;;;
2309;AZIENDA;UNDERSCORE SOAVE COMPUTER DI DEMIS NAPOLI;SOAVE;VR;ITALIA;VIALE DELLA VITTORIA,15/A;37038;0456190136;info@underscore.computer;http://www.underscore.computer/;1;13-05-2019;;95.11;Riparazione di computer e periferiche
140902;AZIENDA;ELETTROMECCANICA BONFANTE SRL;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA MONTE PASTELLO 7A;37057;;info@elettromeccanicabonfante.it;;5;27-05-2019;;33.20.01;Installazione di motori, generatori e trasformatori elettrici  di apparecchiature per la distribuzio
140901;AZIENDA;ESOTERIC PRO AUDIO DI MAROGNA MIRKO;SAN MARTINO BUON ALBERGO;VR;ITALIA;VIA CA DELL'AGLIO 3;37036;0458799319;info@estericproaudio.com;www.estericproaudio.com;;27-05-2019;ELETTRONICA;26.40.01;Fabbricazione di apparecchi per la riproduzione e registrazione del suono e delle immagini
139538;AZIENDA;VR FREDDO SRL;VERONA;VR;ITALIA;VIA CA' MAZZE' 11/13;37100;0458221104;veronafreddo@gmail.com;;;20-05-2019;LOGISTICA;52.01.1;
37311;AZIENDA;NOVAMIND S.N.C.;ISOLA DELLA SCALA;VR;ITALIA;VIA VITTORIO VENETO;37063;0456630515;info@novimind.it;www.novamind.it;3;27-05-2019;INFORMATICA;;
74091;AZIENDA;MEQUADRO DI EMANUELE MAZZI;SAN MARTINO BUON ALBERGO;VR;ITALIA;VIALE DEL LAVORO 15/H;37036;0458781546;;www.mequadro.it;4;29-04-2019;;90.02.01;Noleggio con operatore di strutture ed attrezzature per manifestazioni e spettacoli
17038;AZIENDA;HANGARTNER TERMINAL S.R.L.;VERONA;VR;ITALIA;VIA SOMMACAMPAGNA, 28;37137;0458282411;nicola.zanini@dbschenker.com;www.logistics.dbsche;;27-12-2018;;52.10.1;Magazzini di custodia e deposito per conto terzi
140903;AZIENDA;READY INFORMATION SRL;SONA;VR;ITALIA;VIA GESUITI 4;37060;;marco@readyinformation.it;www.thesocialbreakers.com;;23-05-2019;INFORMATICA;63.12;Portali web
68693;AZIENDA;MTA SPA;CODOGNO;LO;ITALIA;VIALE DELL'INDUSTRIA 12;26845;0522/1827202;www.mta.it;liuba.ettori@mta.it;694;29-04-2019;;29.31.00;Fabbricazione di apparecchiature elettriche ed elettroniche per autoveicoli e loro motori
109229;AZIENDA;TECNICA ELETTRONICA S.P.A;VERONA;VR;ITALIA;VIA SPALLANZANI, 26;37135;045585166;luigi.spiazzi@tecnicaelettronica.it;;30;09-05-2019;;27.2;FABBRICAZIONE DI BATTERIE DI PILE ED ACCUMULATORI ELETTRICI
90672;AZIENDA;DIEMME DI MELDO DANIELE;SOMMACAMPAGNA;VR;ITALIA;VIA DON GERMANO MALACCHINI,8/D;37066;3475359656;info@diemmeimpianti.com;www.diemmeimpianti.com;;13-05-2019;;43.21.02;Installazione di impianti elettronici (inclusa manutenzione e riparazione)
140897;AZIENDA;SMURFIT KAPPA SPA;PASTRENGO;VR;ITALIA;VIA LOCALITA' BAGNOLI 14;37010;;marta.pizzini@smurfitkappa.it;www.smurfitkappa.it;;27-05-2019;;17.21.00;Fabbricazione di carta e cartone ondulato e di imballaggi di carta e cartone (esclusi quelli in cart
136382;AZIENDA;PHARMATHEK SRL SOCIETA'UNIPERSONALE;VERONA;VR;ITALIA;VIA ENRICO FERMI 43;37136;045 950301;info@pharmathek.com;www.pharmathek.com;50;29-04-2019;;28.22.09;Fabbricazione di altre macchine e apparecchi di sollevamento e movimentazione
1829;AZIENDA;E-TIME SRL;SAN MARTINO BUONALBERGO;VR;ITALIA;VIALE DEL LAVORO 45;37122;0458780289;accounting@e-time.it;www.e-time.it;35;18-05-2019;INFORMATICA;;
30371;AZIENDA;M B ACCUMULATORI SRL;BUSSOLENGO;VR;ITALIA;VIA DEL LAVORO,22;37012;0456703743;marco@mbaccumulatori.com;www.mbaccumulatori.com;11;20-04-2018;;46.9;COMMERCIO ALL'INGROSSO NON SPECIALIZZATO
102119;AZIENDA;GIEFFE DI GOBETTI FABRIZIO;ZEVIO;VR;ITALIA;VIA GINO BELTRAMINI 27;37059;3406620918;frimanut@alice.it;;1;20-05-2019;ELETTRONICA;43.21.01;Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione
139204;AZIENDA;RIZZI TECNOLOGIE DI RIZZI FLAVIO;SAN PIETRO IN CARIANO;VR;ITALIA;VIA VIVALDI 4;37029;;flavio.rizzi@live.com;;;16-05-2019;TELECOMUNICAZIONI;43.21.01;Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione
136153;AZIENDA;LEM ELETTRONICA SRL;DESENZANO DEL GARDA;BS;ITALIA;GREZZE 38;25015;;info@lemelettronica.it;www.lemelettronica.it;18;29-04-2019;;26.40.01;Fabbricazione di apparecchi per la riproduzione e registrazione del suono e delle immagini
88289;AZIENDA;LEOTRON SAS DI GIULIANI A. & C.;VERONA;VR;ITALIA;CORSO MILANO 122 A;37100;0454684107;m.maccini@leotron.it;www.leotron.com;11;22-05-2019;INFORMATICA;62.09.09;Altre attivit� dei servizi connessi alle tecnologie dell'informatica nca
2255;AZIENDA;TERMINALI ITALIA S.R.L. FF.SS;VERONA;VR;ITALIA;VIA SOMMACAMPAGNA 32;37137;0458624411;info@terminaliitalia.it;www.terminaliitalia.it;;29-04-2019;LOGISTICA;;
1413;AZIENDA;OROTIG SRL;CASTELNUOVO DEL GARDA;VR;ITALIA;VIA XXV APRILE 47;37010;0456400865;info@orotig.com;www.orotig.com;56;06-05-2019;;28.29.99;Fabbricazione di altro materiale meccanico e di altre macchine di impiego generale nca
2273;AZIENDA;RBR VERONA SRL;VERONA;VR;ITALIA;VIA ANNA DA SCHIO, 2;37131;0458403665;rbrverona@rbrverona.it;www.rbr.vr.it;7;;;26.30.29;Fabbricazione di altri apparecchi elettrici ed elettronici per telecomunicazioni
140867;AZIENDA;MG LAB SRL;BUSSOLENGO;VR;ITALIA;VIA DELL'AGRICOLTURA 7;37012;0456704064;info@mglabsrl.it;via dell'agricoltura;;27-05-2019;INFORMATICA;62.09.09;Altre attivit� dei servizi connessi alle tecnologie dell'informatica nca
141665;AZIENDA;SUNSET MOTORCYCLES DI BUTTURINI ROBERTO;BARDOLINO;VR;ITALIA;VIA MOLINI 6;37011;3462305825;SUNSETMOTORCYCLES@GMAIL.COM;;;07-05-2019;;;
136540;AZIENDA;FRANCHI E TABARELLI SRL;VALEGGIO SUL MINCIO;VR;ITALIA;VIA GALVANI 8;37067;045 6370898;info@franchietabarelli.it;www.franchietabarelli.it;10;02-05-2019;;49.41.00;Trasporto di merci su strada
36663;AZIENDA;TURCO FEDERICO OFF.MECC RIPARAZIONI;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA MONTE CIMONE 7;37057;045546478;;;1;07-06-2019;;45.20.10;Riparazioni meccaniche di autoveicoli
100996;AZIENDA;TELEPHONE HOUSE SNC;ILLASI;VR;ITALIA;VIA UNGHERIA 6;37031;0458781119;info@telephonehouse.it;;2;;;;
136118;AZIENDA;MYWORLD ITALIA SRL;SAN MARTINO BUON ALBERGO;VR;ITALIA;VIALE DEL LAVORO 33;37036;045 2080571;office.it@myworld.com;www.cashbackworld.com;65;29-04-2019;;77.22.09;
45213;AZIENDA;HAXTEEL SRL;SAN MARTINO BUON ALBERGO;VR;ITALIA;VIA FENIL NOVO 2;37036;0458781597;marco@haxteel.com;www.haxteel.eu;5;18-05-2019;TELECOMUNICAZIONI;46.51;Commercio all'ingrosso di computer, apparecchiature informatiche periferiche e di software
100149;AZIENDA;NAUTICA MARE SRL;CALDIERO;VR;ITALIA;VIA VERONA 15;37042;0457650168;sales@nauticamare.it;www.nauticamare.it;3;20-05-2019;INFORMATICA;47.64.2;Commercio al dettaglio di natanti e accessori
2169;AZIENDA;DIGITAL IDEA SRL;BUSSOLENGO;VR;ITALIA;PIAZZA DANESE, 4;37012;0456703929;info@digitalidea.it;http://www.digitalidea.it/;;27-05-2019;INFORMATICA;;
2292;AZIENDA;ANT SRL;SAN MARTINO BUON ALBERGO;VR;ITALIA;VIA DELLA CONCORDIA 4;37036;045 878 1380;amministrazione@antsrl.eu;www.antsrl.eu;;;;;
49220;AZIENDA;SIDERGAS SPA;S.AMBROGIO DI VALPOLICELLA ;VR;ITALIA;VIALE RIMENBRANZA 17;37015;0456862044;;WWW.SIDERGAS.COM;70;;;24.34;Trafilatura a freddo
137358;AZIENDA;CM TRASPORTI SRL;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA MONTE CIMONE 8;37057;045682754;;;;07-05-2019;;37.54.32;
1800;AZIENDA;IEM S.R.L.;VERONA;VR;ITALIA;VIA GALVANI, 22/C;37139;045563003;info@iemimpiantielettrici.com;www.imimpianti elettrici.com;;23-05-2019;;;
136390;AZIENDA;IL TRUCIOLO SRL;MARIANO COMENSE;CO;ITALIA;VIA TRE VENEZIE 22;22066;031 3353131;;;44;29-04-2019;;38.32.3;Recupero e preparazione per il riciclaggio dei rifiuti solidi urbani, industriali e biomasse
53949;AZIENDA;RIGHETTI RIDOLFI SPA;SONA;VR;ITALIA;VIA SAN QUIRICO 9;37060;0456080950;;www.righettiridolfi.com;26;27-05-2019;;25.99.9;Fabbricazione di altri articoli metallici e minuteria metallica
21384;AZIENDA;M&M COMPUTER CONSULTING SAS;VERONA;VR;ITALIA;VIA SCIDERLANDO 280;37100;045505722;commerciale@computer.veneto.it;;1;10-06-2109;;26.2;FABBRICAZIONE DI COMPUTER E UNIT� PERIFERICHE
1994;AZIENDA;COSTRUZIONE METALLICHE BERTAGNOLI RENATO;GREZZANA;VR;ITALIA;VIA NICOLO' COPERNICO,25;37023;0458668066;michele@bertagnolirenato.it;;13;18-05-2019;INFORMATICA;25.11;Fabbricazione di strutture metalliche e di parti di strutture
7525;AZIENDA;AUTOFFICINA DE TOGNI SRL;ZEVIO;VR;ITALIA;VIA G.CARDUCCI 52;37059;045545922;amministrazione@detogniauto.it;www.detogniauto.it;14;13-03-2019;;45.20.1;Riparazioni meccaniche di autoveicoli
99694;AZIENDA;MARTINI CARLO SNC DI MARTINI VALENTINO E FAGIANI STEFANO & C.;SAN GIOVANNI LUPATOTO;VR;ITALIA;MONTE COMUN 69;37057;0458753391 ;amministrazione@martiniascensori.it ;www.martiniascensori.it;11;20-05-2019;;43.29.01;Installazione, riparazione e manutenzione di ascensori e scale mobili
1811;AZIENDA;QUADRANTE SERVIZI S.R.L.;VERONA;VR;ITALIA;VIA SOMMACAMPAGNA, 61;37137;045952447;elena@quadranteservizi.it;;;;;;
143666;AZIENDA;BCUBE;VERONA;VR;ITALIA;VIA GUMPERT 1;37100;3371511576;marco.nicoletti@bcube.com;www.bcube.net;;26-06-2019;;22.22;Fabbricazione di imballaggi in materie plastiche
1718;AZIENDA;SITEM S.R.L.;VILLAFRANCA DI VERONA;VR;ITALIA;VIA STAFFALI, 44/H;37069;0458600997;sistem@sistemautomazione.com;www.sitemautomazione.com;;18-05-2019;INFORMATICA;62.01;Produzione di software non connesso all'edizione
7423;AZIENDA;UCICAR S.N.C. DI RINCO A. & C.;POVEGLIANO VERONESE;VR;ITALIA;VIA VITTORIO VENETO;37064;0456350091;contabilita@ucicar.it;www.ucicar.com;4;27-05-2019;ELETTRONICA;45.20.1;Riparazioni meccaniche di autoveicoli
88833;AZIENDA;GEWIN SRL;VERONA;VR;ITALIA;VIA SARDEGNA 1F;37100;0458904253;info@gewin-informatica.com;www.gewin-informatica.com;13;22-01-2018;;62.01;Produzione di software non connesso all'edizione
103669;AZIENDA;ELECTRO ENERGY SRL;VIGASIO;VR;ITALIA;VIA DELL'INDUSTRIA ,6;37060;0456698119;electroenergy@libero.it;;3;23-05-2019;ELETTRONICA;27.33;Fabbricazione di attrezzature per cablaggio
1258;AZIENDA;OFFICE AUTOMATION S.R.L.;VERONA;VR;ITALIA;VIALE DEL COMMERCIO, 10/C;37122;0458002529;francesca.grego@officeautomation.it;www.officeautomation.it;27;;;46.51;Commercio all'ingrosso di computer, apparecchiature informatiche periferiche e di software
142803;AZIENDA;INFOGEST SRL;SONA;VR;ITALIA;VIA FRATELLI CERVI 4 F;37060;;info@infogestsrl.it;www.infogestsrl.it;15;11-06-2019;;62.01.00;Produzione di software non connesso all'edizione
74585;AZIENDA;STT SERVICE TELEMATICI TELEFONICI SRL;VERONA;VR;ITALIA;PIAZZALE STEFANI 1;37100;0458124000;info@aovr.veneto.it;www.ospedaleuniverona.it;91;20-05-2019;;43.29.09;Altri lavori di costruzione e installazione nca
15059;COOPERATIVA;INSIEME COOPERATIVA SOCIALE;VERONA;VR;ITALIA;VIA COLONIA ORFANI DI GUERRA, 2;37100;0458650538;segreteria@coopinsieme.it;www.coopinsiem.it;40;20-05-2019;LOGISTICA;;
64106;AZIENDA;SYATEC SRL;NOGAROLE ROCCA;VR;ITALIA;VIA DELL'ARTIGIANATO,10;37060;0457952342;info@syatec.it;www.syatec.it;7;13-05-2019;;27.12;Fabbricazione di apparecchiature per le reti di distribuzione e il controllo dell'elettricit�
96677;AZIENDA;LEONI IMPIANTI SRL;SOMMACAMPAGNA;VR;ITALIA;VIA DEL COMMERCIO 9A;37066;045515011;info@leonimpianti.it;;12;15-05-2019;ELETTRONICA;43.21.01;Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione
143283;AZIENDA;S C SISTEMI DI CASSA SRL;LUGAGNANO DI SONA;VR;ITALIA;VIA PIEMONTE 7;37060;;info@scsistemi.net;www.scsistemi.net;14;15-06-2019;;46.66;Commercio all'ingrosso di altre macchine e attrezzature per ufficio
45636;AZIENDA;FROMM PACKAGING AUTOMATION SRL;CAPRINO VERONESE;VR;ITALIA;VIALE DEL LAVORO 21/A;37013;0456230523;leardinie@fromm-pack.com;WWW.FROMM-AUTOMATION.COM;43;14-06-2019;;28.29.3;Fabbricazione di macchine automatiche per la dosatura, la confezione e per l'imballaggio (incluse pa
